J,149,20/05/2018,dale
J,150,20/05/2018,foi
J,152,20/05/2018,fomos
J,153,20/05/2018,Norton
J,154,20/05/2018,preda
J,155,20/05/2018,ctz
A,156,20/05/2018,biri
A,157,20/05/2018,senha
J,158,20/05/2018,asdf
J,159,20/05/2018,apple
J,160,20/05/2018,real
J,162,20/05/2018,fora
J,163,20/05/2018,fooi
J,164,20/05/2018,ctrl
A,165,20/05/2018,as2
J,166,20/05/2018,as2
J,167,21/05/2018,thay
J,168,21/05/2018,WAR
J,169,21/05/2018,DALE
J,170,21/05/2018,blogrinha
J,171,21/05/2018,combat
J,172,21/05/2018,clark
J,173,21/05/2018,dale
J,174,21/05/2018,Foi
J,175,21/05/2018,caiu
J,176,21/05/2018,dahora
J,177,21/05/2018,cri
A,178,21/05/2018,arabella
J,179,21/05/2018,dale
A,181,21/05/2018,apple
A,182,21/05/2018,apple
A,183,21/05/2018,apple
A,184,21/05/2018,apple
A,185,21/05/2018,TESTE
A,186,21/05/2018,scteste
J,187,21/05/2018,scteste
J,188,21/05/2018,scteste
J,189,21/05/2018,scteste
J,190,21/05/2018,scteste
J,191,21/05/2018,Londres
J,192,21/05/2018,Londres
J,193,21/05/2018,scteste
J,194,21/05/2018,scteste
J,195,21/05/2018,Londres
J,196,21/05/2018,dcwe
A,197,21/05/2018,Londres
J,198,21/05/2018,Londres
J,199,21/05/2018,Londres
J,200,22/05/2018,Londres
J,201,22/05/2018,Londres
J,202,22/05/2018,Londres
A,203,22/05/2018,Londres

7-RETORNO SERVIDOR Entrar: 407,1D46A
10-RETORNO SERVIDOR ListarJogadores: 407,admin,0

13-RETORNO SERVIDOR VerificarStatus: ERRO: Não foi possível identificar o status destas rodadas
16-RETORNO SERVIDOR ListarJogadores: No Modifications
20-RETORNO SERVIDOR VerificarStatus: No Modifications
23-RETORNO SERVIDOR ListarJogadores: No Modifications
27-RETORNO SERVIDOR VerificarStatus: No Modifications
30-RETORNO SERVIDOR ListarJogadores: No Modifications
34-RETORNO SERVIDOR VerificarStatus: No Modifications
37-RETORNO SERVIDOR ListarJogadores: No Modifications
41-RETORNO SERVIDOR VerificarStatus: No Modifications
44-RETORNO SERVIDOR ListarJogadores: No Modifications
48-RETORNO SERVIDOR VerificarStatus: No Modifications
51-RETORNO SERVIDOR ListarJogadores: No Modifications
55-RETORNO SERVIDOR VerificarStatus: No Modifications
58-RETORNO SERVIDOR ListarJogadores: No Modifications
62-RETORNO SERVIDOR VerificarStatus: No Modifications
65-RETORNO SERVIDOR ListarJogadores: No Modifications
69-RETORNO SERVIDOR VerificarStatus: No Modifications
72-RETORNO SERVIDOR ListarJogadores: No Modifications
76-RETORNO SERVIDOR VerificarStatus: No Modifications
79-RETORNO SERVIDOR ListarJogadores: No Modifications
83-RETORNO SERVIDOR VerificarStatus: No Modifications
86-RETORNO SERVIDOR ListarJogadores: No Modifications
90-RETORNO SERVIDOR VerificarStatus: No Modifications
93-RETORNO SERVIDOR ListarJogadores: No Modifications
97-RETORNO SERVIDOR VerificarStatus: No Modifications
100-RETORNO SERVIDOR ListarJogadores: No Modifications
104-RETORNO SERVIDOR VerificarStatus: No Modifications
107-RETORNO SERVIDOR ListarJogadores: No Modifications
111-RETORNO SERVIDOR VerificarStatus: No Modifications
114-RETORNO SERVIDOR ListarJogadores: No Modifications
118-RETORNO SERVIDOR VerificarStatus: No Modifications
121-RETORNO SERVIDOR ListarJogadores: No Modifications
125-RETORNO SERVIDOR VerificarStatus: No Modifications
128-RETORNO SERVIDOR ListarJogadores: No Modifications
132-RETORNO SERVIDOR VerificarStatus: No Modifications
135-RETORNO SERVIDOR ListarJogadores: No Modifications
139-RETORNO SERVIDOR VerificarStatus: No Modifications
142-RETORNO SERVIDOR ListarJogadores: No Modifications
146-RETORNO SERVIDOR VerificarStatus: No Modifications
149-RETORNO SERVIDOR ListarJogadores: No Modifications
153-RETORNO SERVIDOR VerificarStatus: No Modifications
156-RETORNO SERVIDOR ListarJogadores: No Modifications
160-RETORNO SERVIDOR VerificarStatus: No Modifications
163-RETORNO SERVIDOR ListarJogadores: 407,admin,0
408,iPhone,0

167-RETORNO SERVIDOR VerificarStatus: No Modifications
170-RETORNO SERVIDOR ListarJogadores: No Modifications
174-RETORNO SERVIDOR VerificarStatus: No Modifications
177-RETORNO SERVIDOR ListarJogadores: No Modifications
181-RETORNO SERVIDOR VerificarStatus: No Modifications
184-RETORNO SERVIDOR ListarJogadores: No Modifications
188-RETORNO SERVIDOR VerificarStatus: No Modifications
191-RETORNO SERVIDOR ListarJogadores: No Modifications
195-RETORNO SERVIDOR VerificarStatus: No Modifications
198-RETORNO SERVIDOR ListarJogadores: No Modifications
202-RETORNO SERVIDOR VerificarStatus: No Modifications
205-RETORNO SERVIDOR ListarJogadores: No Modifications
207-RETORNO SERVIDOR Iniciar: 407
210-RETORNO SERVIDOR VerificarStatus: J,S
215-RETORNO SERVIDOR ListarJogadores: No Modifications
218-RETORNO SERVIDOR ListarPersonagens: Alckmin
Bolsonaro
Collor
Dilma
Enéas
FHC
Garotinho
Itamar
Luciano Huck
Marina Silva
Neymar
Orestes Quércia
Paulo Maluf

219-RETORNO SERVIDOR ListarCartas: BCEGLM

222-RETORNO SERVIDOR VerificarVez: 407

225-RETORNO SERVIDOR ListarJogadores: No Modifications
231-RETORNO SERVIDOR VerificarStatus: No Modifications
238-RETORNO SERVIDOR VerificarVez: No Modifications
241-RETORNO SERVIDOR ListarJogadores: No Modifications
247-RETORNO SERVIDOR VerificarStatus: No Modifications
254-RETORNO SERVIDOR VerificarVez: No Modifications
257-RETORNO SERVIDOR ListarJogadores: No Modifications
263-RETORNO SERVIDOR VerificarStatus: No Modifications
270-RETORNO SERVIDOR VerificarVez: No Modifications
273-RETORNO SERVIDOR ListarJogadores: No Modifications
277-RETORNO SERVIDOR ColocarPersonagem: 4,B

282-RETORNO SERVIDOR VerificarStatus: No Modifications
289-RETORNO SERVIDOR VerificarVez: 408
4,B

292-RETORNO SERVIDOR ConsultarHistorico: admin,S,B,4

302-RETORNO SERVIDOR VerificarStatus: No Modifications
309-RETORNO SERVIDOR VerificarVez: No Modifications
312-RETORNO SERVIDOR ConsultarHistorico: No Modifications
322-RETORNO SERVIDOR VerificarStatus: No Modifications
329-RETORNO SERVIDOR VerificarVez: No Modifications
332-RETORNO SERVIDOR ConsultarHistorico: No Modifications
342-RETORNO SERVIDOR VerificarStatus: No Modifications
349-RETORNO SERVIDOR VerificarVez: No Modifications
352-RETORNO SERVIDOR ConsultarHistorico: No Modifications
362-RETORNO SERVIDOR VerificarStatus: No Modifications
369-RETORNO SERVIDOR VerificarVez: No Modifications
372-RETORNO SERVIDOR ConsultarHistorico: No Modifications
382-RETORNO SERVIDOR VerificarStatus: No Modifications
389-RETORNO SERVIDOR VerificarVez: No Modifications
392-RETORNO SERVIDOR ConsultarHistorico: No Modifications
400-RETORNO SERVIDOR ColocarPersonagem: ERRO: Não é a vez deste jogador
403-RETORNO SERVIDOR VerificarStatus: No Modifications
410-RETORNO SERVIDOR VerificarVez: No Modifications
413-RETORNO SERVIDOR ConsultarHistorico: No Modifications
423-RETORNO SERVIDOR VerificarStatus: No Modifications
430-RETORNO SERVIDOR VerificarVez: No Modifications
433-RETORNO SERVIDOR ConsultarHistorico: No Modifications
443-RETORNO SERVIDOR VerificarStatus: No Modifications
450-RETORNO SERVIDOR VerificarVez: No Modifications
453-RETORNO SERVIDOR ConsultarHistorico: No Modifications
463-RETORNO SERVIDOR VerificarStatus: No Modifications
470-RETORNO SERVIDOR VerificarVez: No Modifications
473-RETORNO SERVIDOR ConsultarHistorico: No Modifications
483-RETORNO SERVIDOR VerificarStatus: No Modifications
490-RETORNO SERVIDOR VerificarVez: No Modifications
493-RETORNO SERVIDOR ConsultarHistorico: No Modifications
503-RETORNO SERVIDOR VerificarStatus: No Modifications
510-RETORNO SERVIDOR VerificarVez: No Modifications
513-RETORNO SERVIDOR ConsultarHistorico: No Modifications
523-RETORNO SERVIDOR VerificarStatus: No Modifications
530-RETORNO SERVIDOR VerificarVez: No Modifications
533-RETORNO SERVIDOR ConsultarHistorico: No Modifications
543-RETORNO SERVIDOR VerificarStatus: No Modifications
550-RETORNO SERVIDOR VerificarVez: No Modifications
553-RETORNO SERVIDOR ConsultarHistorico: No Modifications
563-RETORNO SERVIDOR VerificarStatus: No Modifications
570-RETORNO SERVIDOR VerificarVez: No Modifications
573-RETORNO SERVIDOR ConsultarHistorico: No Modifications
583-RETORNO SERVIDOR VerificarStatus: No Modifications
590-RETORNO SERVIDOR VerificarVez: No Modifications
593-RETORNO SERVIDOR ConsultarHistorico: No Modifications
603-RETORNO SERVIDOR VerificarStatus: No Modifications
610-RETORNO SERVIDOR VerificarVez: No Modifications
613-RETORNO SERVIDOR ConsultarHistorico: No Modifications
623-RETORNO SERVIDOR VerificarStatus: No Modifications
630-RETORNO SERVIDOR VerificarVez: No Modifications
633-RETORNO SERVIDOR ConsultarHistorico: No Modifications
643-RETORNO SERVIDOR VerificarStatus: No Modifications
650-RETORNO SERVIDOR VerificarVez: No Modifications
653-RETORNO SERVIDOR ConsultarHistorico: No Modifications
663-RETORNO SERVIDOR VerificarStatus: No Modifications
670-RETORNO SERVIDOR VerificarVez: No Modifications
673-RETORNO SERVIDOR ConsultarHistorico: No Modifications
683-RETORNO SERVIDOR VerificarStatus: No Modifications
690-RETORNO SERVIDOR VerificarVez: No Modifications
693-RETORNO SERVIDOR ConsultarHistorico: No Modifications
703-RETORNO SERVIDOR VerificarStatus: No Modifications
710-RETORNO SERVIDOR VerificarVez: No Modifications
713-RETORNO SERVIDOR ConsultarHistorico: No Modifications
723-RETORNO SERVIDOR VerificarStatus: No Modifications
730-RETORNO SERVIDOR VerificarVez: No Modifications
733-RETORNO SERVIDOR ConsultarHistorico: No Modifications
743-RETORNO SERVIDOR VerificarStatus: No Modifications
750-RETORNO SERVIDOR VerificarVez: No Modifications
753-RETORNO SERVIDOR ConsultarHistorico: No Modifications
763-RETORNO SERVIDOR VerificarStatus: No Modifications
770-RETORNO SERVIDOR VerificarVez: No Modifications
773-RETORNO SERVIDOR ConsultarHistorico: No Modifications
783-RETORNO SERVIDOR VerificarStatus: No Modifications
790-RETORNO SERVIDOR VerificarVez: No Modifications
793-RETORNO SERVIDOR ConsultarHistorico: No Modifications
803-RETORNO SERVIDOR VerificarStatus: No Modifications
810-RETORNO SERVIDOR VerificarVez: 407
4,B
4,P

813-RETORNO SERVIDOR ConsultarHistorico: iPhone,S,P,4
admin,S,B,4

828-RETORNO SERVIDOR ColocarPersonagem: ERRO: Personagem já está no tabuleiro
833-RETORNO SERVIDOR ColocarPersonagem: No Modifications
838-RETORNO SERVIDOR ColocarPersonagem: No Modifications
843-RETORNO SERVIDOR ColocarPersonagem: No Modifications
853-RETORNO SERVIDOR VerificarStatus: No Modifications
860-RETORNO SERVIDOR VerificarVez: No Modifications
863-RETORNO SERVIDOR ConsultarHistorico: No Modifications
878-RETORNO SERVIDOR ColocarPersonagem: No Modifications
883-RETORNO SERVIDOR ColocarPersonagem: No Modifications
888-RETORNO SERVIDOR ColocarPersonagem: No Modifications
893-RETORNO SERVIDOR ColocarPersonagem: No Modifications
903-RETORNO SERVIDOR VerificarStatus: No Modifications
910-RETORNO SERVIDOR VerificarVez: No Modifications
913-RETORNO SERVIDOR ConsultarHistorico: No Modifications
928-RETORNO SERVIDOR ColocarPersonagem: No Modifications
933-RETORNO SERVIDOR ColocarPersonagem: No Modifications
938-RETORNO SERVIDOR ColocarPersonagem: No Modifications
943-RETORNO SERVIDOR ColocarPersonagem: No Modifications
953-RETORNO SERVIDOR VerificarStatus: No Modifications
960-RETORNO SERVIDOR VerificarVez: No Modifications
963-RETORNO SERVIDOR ConsultarHistorico: No Modifications
978-RETORNO SERVIDOR ColocarPersonagem: No Modifications
983-RETORNO SERVIDOR ColocarPersonagem: No Modifications
988-RETORNO SERVIDOR ColocarPersonagem: No Modifications
993-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1003-RETORNO SERVIDOR VerificarStatus: No Modifications
1010-RETORNO SERVIDOR VerificarVez: No Modifications
1013-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1028-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1033-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1038-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1043-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1053-RETORNO SERVIDOR VerificarStatus: No Modifications
1060-RETORNO SERVIDOR VerificarVez: No Modifications
1063-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1078-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1083-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1088-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1093-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1103-RETORNO SERVIDOR VerificarStatus: No Modifications
1110-RETORNO SERVIDOR VerificarVez: No Modifications
1113-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1128-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1133-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1138-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1143-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1153-RETORNO SERVIDOR VerificarStatus: No Modifications
1160-RETORNO SERVIDOR VerificarVez: No Modifications
1163-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1178-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1183-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1188-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1193-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1203-RETORNO SERVIDOR VerificarStatus: No Modifications
1210-RETORNO SERVIDOR VerificarVez: No Modifications
1213-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1228-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1233-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1238-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1243-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1253-RETORNO SERVIDOR VerificarStatus: No Modifications
1260-RETORNO SERVIDOR VerificarVez: No Modifications
1263-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1278-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1283-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1288-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1293-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1303-RETORNO SERVIDOR VerificarStatus: No Modifications
1310-RETORNO SERVIDOR VerificarVez: No Modifications
1313-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1328-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1333-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1338-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1343-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1353-RETORNO SERVIDOR VerificarStatus: No Modifications
1360-RETORNO SERVIDOR VerificarVez: No Modifications
1363-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1378-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1381-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1384-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1387-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1390-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1393-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1396-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1399-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1402-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1405-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1408-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1411-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1414-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1417-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1420-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1423-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1426-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1429-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1432-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1435-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1446-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1451-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1456-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1461-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1471-RETORNO SERVIDOR VerificarStatus: No Modifications
1478-RETORNO SERVIDOR VerificarVez: No Modifications
1481-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1496-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1499-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1502-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1505-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1508-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1511-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1514-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1517-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1520-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1523-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1526-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1529-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1532-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1535-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1538-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1541-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1544-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1547-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1550-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1553-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1564-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1569-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1574-RETORNO SERVIDOR ColocarPersonagem: No Modifications
1579-RETORNO SERVIDOR ColocarPersonagem: No Modifications
