1-RETORNO SERVIDOR ListarPartidas: A,2,17/05/2018,testee
135-RETORNO SERVIDOR VerificarStatus: No Modifications
138-RETORNO SERVIDOR ListarJogadores: No Modifications
142-RETORNO SERVIDOR VerificarStatus: No Modifications
145-RETORNO SERVIDOR ListarJogadores: 518,JogadorUm,0
519,JogadorDoi,0
520,JogadorTre,0
521,JogadorQua,0

149-RETORNO SERVIDOR VerificarStatus: No Modifications
152-RETORNO SERVIDOR ListarJogadores: No Modifications
156-RETORNO SERVIDOR VerificarStatus: No Modifications
159-RETORNO SERVIDOR ListarJogadores: No Modifications
163-RETORNO SERVIDOR VerificarStatus: No Modifications
166-RETORNO SERVIDOR ListarJogadores: No Modifications
170-RETORNO SERVIDOR VerificarStatus: No Modifications
173-RETORNO SERVIDOR ListarJogadores: No Modifications
177-RETORNO SERVIDOR VerificarStatus: No Modifications
180-RETORNO SERVIDOR ListarJogadores: No Modifications
184-RETORNO SERVIDOR VerificarStatus: No Modifications
187-RETORNO SERVIDOR ListarJogadores: No Modifications
191-RETORNO SERVIDOR VerificarStatus: No Modifications
194-RETORNO SERVIDOR ListarJogadores: No Modifications
198-RETORNO SERVIDOR VerificarStatus: No Modifications
201-RETORNO SERVIDOR ListarJogadores: No Modifications
205-RETORNO SERVIDOR VerificarStatus: No Modifications
208-RETORNO SERVIDOR ListarJogadores: No Modifications
212-RETORNO SERVIDOR VerificarStatus: No Modifications
215-RETORNO SERVIDOR ListarJogadores: 518,JogadorUm,0
519,JogadorDoi,0
520,JogadorTre,0
521,JogadorQua,0
522,JogadorCin,0

219-RETORNO SERVIDOR VerificarStatus: No Modifications
222-RETORNO SERVIDOR ListarJogadores: No Modifications
226-RETORNO SERVIDOR VerificarStatus: No Modifications
229-RETORNO SERVIDOR ListarJogadores: No Modifications
233-RETORNO SERVIDOR VerificarStatus: No Modifications
236-RETORNO SERVIDOR ListarJogadores: No Modifications
240-RETORNO SERVIDOR VerificarStatus: No Modifications
243-RETORNO SERVIDOR ListarJogadores: No Modifications
247-RETORNO SERVIDOR VerificarStatus: No Modifications
250-RETORNO SERVIDOR ListarJogadores: No Modifications
254-RETORNO SERVIDOR VerificarStatus: No Modifications
257-RETORNO SERVIDOR ListarJogadores: No Modifications
261-RETORNO SERVIDOR VerificarStatus: No Modifications
264-RETORNO SERVIDOR ListarJogadores: No Modifications
268-RETORNO SERVIDOR VerificarStatus: No Modifications
271-RETORNO SERVIDOR ListarJogadores: No Modifications
275-RETORNO SERVIDOR VerificarStatus: No Modifications
278-RETORNO SERVIDOR ListarJogadores: 518,JogadorUm,0
519,JogadorDoi,0
520,JogadorTre,0
521,JogadorQua,0
522,JogadorCin,0
523,JogadorSei,0

282-RETORNO SERVIDOR VerificarStatus: No Modifications
285-RETORNO SERVIDOR ListarJogadores: No Modifications
289-RETORNO SERVIDOR VerificarStatus: No Modifications
292-RETORNO SERVIDOR ListarJogadores: No Modifications
296-RETORNO SERVIDOR VerificarStatus: J,S
301-RETORNO SERVIDOR ListarJogadores: No Modifications
304-RETORNO SERVIDOR ListarPersonagens: Alckmin
Bolsonaro
Collor
Dilma
Enéas
FHC
Garotinho
Itamar
Luciano Huck
Marina Silva
Neymar
Orestes Quércia
Paulo Maluf

305-RETORNO SERVIDOR ListarCartas: EFIMOP

308-RETORNO SERVIDOR VerificarVez: 518

311-RETORNO SERVIDOR ListarJogadores: No Modifications
317-RETORNO SERVIDOR VerificarStatus: No Modifications
324-RETORNO SERVIDOR VerificarVez: No Modifications
327-RETORNO SERVIDOR ListarJogadores: No Modifications
333-RETORNO SERVIDOR VerificarStatus: No Modifications
340-RETORNO SERVIDOR VerificarVez: No Modifications
343-RETORNO SERVIDOR ListarJogadores: No Modifications
349-RETORNO SERVIDOR VerificarStatus: No Modifications
356-RETORNO SERVIDOR VerificarVez: No Modifications
359-RETORNO SERVIDOR ListarJogadores: No Modifications
365-RETORNO SERVIDOR VerificarStatus: No Modifications
372-RETORNO SERVIDOR VerificarVez: No Modifications
375-RETORNO SERVIDOR ListarJogadores: No Modifications
381-RETORNO SERVIDOR VerificarStatus: No Modifications
388-RETORNO SERVIDOR VerificarVez: No Modifications
391-RETORNO SERVIDOR ListarJogadores: No Modifications
397-RETORNO SERVIDOR VerificarStatus: No Modifications
404-RETORNO SERVIDOR VerificarVez: No Modifications
407-RETORNO SERVIDOR ListarJogadores: No Modifications
413-RETORNO SERVIDOR VerificarStatus: No Modifications
420-RETORNO SERVIDOR VerificarVez: No Modifications
423-RETORNO SERVIDOR ListarJogadores: No Modifications
429-RETORNO SERVIDOR VerificarStatus: No Modifications
436-RETORNO SERVIDOR VerificarVez: No Modifications
439-RETORNO SERVIDOR ListarJogadores: No Modifications
445-RETORNO SERVIDOR VerificarStatus: No Modifications
452-RETORNO SERVIDOR VerificarVez: No Modifications
455-RETORNO SERVIDOR ListarJogadores: No Modifications
461-RETORNO SERVIDOR VerificarStatus: No Modifications
468-RETORNO SERVIDOR VerificarVez: No Modifications
471-RETORNO SERVIDOR ListarJogadores: No Modifications
477-RETORNO SERVIDOR VerificarStatus: No Modifications
484-RETORNO SERVIDOR VerificarVez: No Modifications
487-RETORNO SERVIDOR ListarJogadores: No Modifications
493-RETORNO SERVIDOR VerificarStatus: No Modifications
500-RETORNO SERVIDOR VerificarVez: No Modifications
503-RETORNO SERVIDOR ListarJogadores: No Modifications
509-RETORNO SERVIDOR VerificarStatus: No Modifications
516-RETORNO SERVIDOR VerificarVez: No Modifications
519-RETORNO SERVIDOR ListarJogadores: No Modifications
525-RETORNO SERVIDOR VerificarStatus: No Modifications
532-RETORNO SERVIDOR VerificarVez: No Modifications
535-RETORNO SERVIDOR ListarJogadores: No Modifications
541-RETORNO SERVIDOR VerificarStatus: No Modifications
548-RETORNO SERVIDOR VerificarVez: No Modifications
551-RETORNO SERVIDOR ListarJogadores: No Modifications
557-RETORNO SERVIDOR VerificarStatus: No Modifications
564-RETORNO SERVIDOR VerificarVez: No Modifications
567-RETORNO SERVIDOR ListarJogadores: No Modifications
573-RETORNO SERVIDOR VerificarStatus: No Modifications
580-RETORNO SERVIDOR VerificarVez: No Modifications
583-RETORNO SERVIDOR ListarJogadores: No Modifications
589-RETORNO SERVIDOR VerificarStatus: No Modifications
596-RETORNO SERVIDOR VerificarVez: No Modifications
599-RETORNO SERVIDOR ListarJogadores: No Modifications
605-RETORNO SERVIDOR VerificarStatus: No Modifications
612-RETORNO SERVIDOR VerificarVez: No Modifications
615-RETORNO SERVIDOR ListarJogadores: No Modifications
621-RETORNO SERVIDOR VerificarStatus: No Modifications
628-RETORNO SERVIDOR VerificarVez: No Modifications
631-RETORNO SERVIDOR ListarJogadores: No Modifications
637-RETORNO SERVIDOR VerificarStatus: No Modifications
644-RETORNO SERVIDOR VerificarVez: No Modifications
647-RETORNO SERVIDOR ListarJogadores: No Modifications
653-RETORNO SERVIDOR VerificarStatus: No Modifications
660-RETORNO SERVIDOR VerificarVez: No Modifications
663-RETORNO SERVIDOR ListarJogadores: No Modifications
669-RETORNO SERVIDOR VerificarStatus: No Modifications
676-RETORNO SERVIDOR VerificarVez: No Modifications
679-RETORNO SERVIDOR ListarJogadores: No Modifications
685-RETORNO SERVIDOR VerificarStatus: No Modifications
692-RETORNO SERVIDOR VerificarVez: No Modifications
695-RETORNO SERVIDOR ListarJogadores: No Modifications
701-RETORNO SERVIDOR VerificarStatus: No Modifications
708-RETORNO SERVIDOR VerificarVez: No Modifications
711-RETORNO SERVIDOR ListarJogadores: No Modifications
717-RETORNO SERVIDOR VerificarStatus: No Modifications
724-RETORNO SERVIDOR VerificarVez: No Modifications
727-RETORNO SERVIDOR ListarJogadores: No Modifications
733-RETORNO SERVIDOR VerificarStatus: No Modifications
740-RETORNO SERVIDOR VerificarVez: No Modifications
743-RETORNO SERVIDOR ListarJogadores: No Modifications
749-RETORNO SERVIDOR VerificarStatus: No Modifications
756-RETORNO SERVIDOR VerificarVez: No Modifications
759-RETORNO SERVIDOR ListarJogadores: No Modifications
765-RETORNO SERVIDOR VerificarStatus: No Modifications
772-RETORNO SERVIDOR VerificarVez: No Modifications
775-RETORNO SERVIDOR ListarJogadores: No Modifications
781-RETORNO SERVIDOR VerificarStatus: No Modifications
788-RETORNO SERVIDOR VerificarVez: No Modifications
791-RETORNO SERVIDOR ListarJogadores: No Modifications
797-RETORNO SERVIDOR VerificarStatus: No Modifications
804-RETORNO SERVIDOR VerificarVez: No Modifications
807-RETORNO SERVIDOR ListarJogadores: No Modifications
813-RETORNO SERVIDOR VerificarStatus: No Modifications
820-RETORNO SERVIDOR VerificarVez: No Modifications
823-RETORNO SERVIDOR ListarJogadores: No Modifications
829-RETORNO SERVIDOR VerificarStatus: No Modifications
836-RETORNO SERVIDOR VerificarVez: No Modifications
839-RETORNO SERVIDOR ListarJogadores: No Modifications
845-RETORNO SERVIDOR VerificarStatus: No Modifications
852-RETORNO SERVIDOR VerificarVez: No Modifications
855-RETORNO SERVIDOR ListarJogadores: No Modifications
861-RETORNO SERVIDOR VerificarStatus: No Modifications
868-RETORNO SERVIDOR VerificarVez: No Modifications
871-RETORNO SERVIDOR ListarJogadores: No Modifications
877-RETORNO SERVIDOR VerificarStatus: No Modifications
884-RETORNO SERVIDOR VerificarVez: No Modifications
887-RETORNO SERVIDOR ListarJogadores: No Modifications
893-RETORNO SERVIDOR VerificarStatus: No Modifications
900-RETORNO SERVIDOR VerificarVez: No Modifications
903-RETORNO SERVIDOR ListarJogadores: No Modifications
909-RETORNO SERVIDOR VerificarStatus: No Modifications
916-RETORNO SERVIDOR VerificarVez: No Modifications
919-RETORNO SERVIDOR ListarJogadores: No Modifications
925-RETORNO SERVIDOR VerificarStatus: No Modifications
932-RETORNO SERVIDOR VerificarVez: No Modifications
935-RETORNO SERVIDOR ListarJogadores: No Modifications
941-RETORNO SERVIDOR VerificarStatus: No Modifications
948-RETORNO SERVIDOR VerificarVez: No Modifications
951-RETORNO SERVIDOR ListarJogadores: No Modifications
957-RETORNO SERVIDOR VerificarStatus: No Modifications
964-RETORNO SERVIDOR VerificarVez: No Modifications
967-RETORNO SERVIDOR ListarJogadores: No Modifications
973-RETORNO SERVIDOR VerificarStatus: No Modifications
980-RETORNO SERVIDOR VerificarVez: No Modifications
983-RETORNO SERVIDOR ListarJogadores: No Modifications
989-RETORNO SERVIDOR VerificarStatus: No Modifications
996-RETORNO SERVIDOR VerificarVez: No Modifications
999-RETORNO SERVIDOR ListarJogadores: No Modifications
1005-RETORNO SERVIDOR VerificarStatus: No Modifications
1012-RETORNO SERVIDOR VerificarVez: No Modifications
1015-RETORNO SERVIDOR ListarJogadores: No Modifications
1021-RETORNO SERVIDOR VerificarStatus: No Modifications
1028-RETORNO SERVIDOR VerificarVez: No Modifications
1031-RETORNO SERVIDOR ListarJogadores: No Modifications
1037-RETORNO SERVIDOR VerificarStatus: No Modifications
1044-RETORNO SERVIDOR VerificarVez: No Modifications
1047-RETORNO SERVIDOR ListarJogadores: No Modifications
1053-RETORNO SERVIDOR VerificarStatus: No Modifications
1060-RETORNO SERVIDOR VerificarVez: No Modifications
1063-RETORNO SERVIDOR ListarJogadores: No Modifications
1069-RETORNO SERVIDOR VerificarStatus: No Modifications
1076-RETORNO SERVIDOR VerificarVez: No Modifications
1079-RETORNO SERVIDOR ListarJogadores: No Modifications
1085-RETORNO SERVIDOR VerificarStatus: No Modifications
1092-RETORNO SERVIDOR VerificarVez: No Modifications
1095-RETORNO SERVIDOR ListarJogadores: No Modifications
1101-RETORNO SERVIDOR VerificarStatus: No Modifications
1108-RETORNO SERVIDOR VerificarVez: No Modifications
1111-RETORNO SERVIDOR ListarJogadores: No Modifications
1117-RETORNO SERVIDOR VerificarStatus: No Modifications
1124-RETORNO SERVIDOR VerificarVez: No Modifications
1127-RETORNO SERVIDOR ListarJogadores: No Modifications
1133-RETORNO SERVIDOR VerificarStatus: No Modifications
1140-RETORNO SERVIDOR VerificarVez: No Modifications
1143-RETORNO SERVIDOR ListarJogadores: No Modifications
1149-RETORNO SERVIDOR VerificarStatus: No Modifications
1156-RETORNO SERVIDOR VerificarVez: No Modifications
1159-RETORNO SERVIDOR ListarJogadores: No Modifications
1165-RETORNO SERVIDOR VerificarStatus: No Modifications
1172-RETORNO SERVIDOR VerificarVez: No Modifications
1175-RETORNO SERVIDOR ListarJogadores: No Modifications
1181-RETORNO SERVIDOR VerificarStatus: No Modifications
1188-RETORNO SERVIDOR VerificarVez: No Modifications
1191-RETORNO SERVIDOR ListarJogadores: No Modifications
1197-RETORNO SERVIDOR VerificarStatus: No Modifications
1204-RETORNO SERVIDOR VerificarVez: No Modifications
1207-RETORNO SERVIDOR ListarJogadores: No Modifications
1213-RETORNO SERVIDOR VerificarStatus: No Modifications
1220-RETORNO SERVIDOR VerificarVez: No Modifications
1223-RETORNO SERVIDOR ListarJogadores: No Modifications
1229-RETORNO SERVIDOR VerificarStatus: No Modifications
1236-RETORNO SERVIDOR VerificarVez: No Modifications
1239-RETORNO SERVIDOR ListarJogadores: No Modifications
1245-RETORNO SERVIDOR VerificarStatus: No Modifications
1252-RETORNO SERVIDOR VerificarVez: No Modifications
1255-RETORNO SERVIDOR ListarJogadores: No Modifications
1261-RETORNO SERVIDOR VerificarStatus: No Modifications
1268-RETORNO SERVIDOR VerificarVez: No Modifications
1271-RETORNO SERVIDOR ListarJogadores: No Modifications
1277-RETORNO SERVIDOR VerificarStatus: No Modifications
1284-RETORNO SERVIDOR VerificarVez: No Modifications
1287-RETORNO SERVIDOR ListarJogadores: No Modifications
1293-RETORNO SERVIDOR VerificarStatus: No Modifications
1300-RETORNO SERVIDOR VerificarVez: No Modifications
1303-RETORNO SERVIDOR ListarJogadores: No Modifications
1309-RETORNO SERVIDOR VerificarStatus: No Modifications
1316-RETORNO SERVIDOR VerificarVez: No Modifications
1319-RETORNO SERVIDOR ListarJogadores: No Modifications
1325-RETORNO SERVIDOR VerificarStatus: No Modifications
1332-RETORNO SERVIDOR VerificarVez: No Modifications
1335-RETORNO SERVIDOR ListarJogadores: No Modifications
1341-RETORNO SERVIDOR VerificarStatus: No Modifications
1348-RETORNO SERVIDOR VerificarVez: No Modifications
1351-RETORNO SERVIDOR ListarJogadores: No Modifications
1357-RETORNO SERVIDOR VerificarStatus: No Modifications
1364-RETORNO SERVIDOR VerificarVez: No Modifications
1367-RETORNO SERVIDOR ListarJogadores: No Modifications
1373-RETORNO SERVIDOR VerificarStatus: No Modifications
1380-RETORNO SERVIDOR VerificarVez: No Modifications
1383-RETORNO SERVIDOR ListarJogadores: No Modifications
1389-RETORNO SERVIDOR VerificarStatus: No Modifications
1396-RETORNO SERVIDOR VerificarVez: No Modifications
1399-RETORNO SERVIDOR ListarJogadores: No Modifications
1405-RETORNO SERVIDOR VerificarStatus: No Modifications
1412-RETORNO SERVIDOR VerificarVez: No Modifications
1415-RETORNO SERVIDOR ListarJogadores: No Modifications
1421-RETORNO SERVIDOR VerificarStatus: No Modifications
1428-RETORNO SERVIDOR VerificarVez: No Modifications
1431-RETORNO SERVIDOR ListarJogadores: No Modifications
1437-RETORNO SERVIDOR VerificarStatus: No Modifications
1444-RETORNO SERVIDOR VerificarVez: No Modifications
1447-RETORNO SERVIDOR ListarJogadores: No Modifications
1453-RETORNO SERVIDOR VerificarStatus: No Modifications
1460-RETORNO SERVIDOR VerificarVez: No Modifications
1463-RETORNO SERVIDOR ListarJogadores: No Modifications
1469-RETORNO SERVIDOR VerificarStatus: No Modifications
1476-RETORNO SERVIDOR VerificarVez: No Modifications
1479-RETORNO SERVIDOR ListarJogadores: No Modifications
1485-RETORNO SERVIDOR VerificarStatus: No Modifications
1492-RETORNO SERVIDOR VerificarVez: No Modifications
1495-RETORNO SERVIDOR ListarJogadores: No Modifications
1501-RETORNO SERVIDOR VerificarStatus: No Modifications
1508-RETORNO SERVIDOR VerificarVez: No Modifications
1511-RETORNO SERVIDOR ListarJogadores: No Modifications
1517-RETORNO SERVIDOR VerificarStatus: No Modifications
1524-RETORNO SERVIDOR VerificarVez: No Modifications
1527-RETORNO SERVIDOR ListarJogadores: No Modifications
1533-RETORNO SERVIDOR VerificarStatus: No Modifications
1540-RETORNO SERVIDOR VerificarVez: No Modifications
1543-RETORNO SERVIDOR ListarJogadores: No Modifications
1549-RETORNO SERVIDOR VerificarStatus: No Modifications
1556-RETORNO SERVIDOR VerificarVez: No Modifications
1559-RETORNO SERVIDOR ListarJogadores: No Modifications
1565-RETORNO SERVIDOR VerificarStatus: No Modifications
1572-RETORNO SERVIDOR VerificarVez: No Modifications
1575-RETORNO SERVIDOR ListarJogadores: No Modifications
1581-RETORNO SERVIDOR VerificarStatus: No Modifications
1588-RETORNO SERVIDOR VerificarVez: No Modifications
1591-RETORNO SERVIDOR ListarJogadores: No Modifications
1597-RETORNO SERVIDOR VerificarStatus: No Modifications
1604-RETORNO SERVIDOR VerificarVez: 519
4,A

1607-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,S,A,4

1617-RETORNO SERVIDOR VerificarStatus: No Modifications
1624-RETORNO SERVIDOR VerificarVez: No Modifications
1627-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1637-RETORNO SERVIDOR VerificarStatus: No Modifications
1644-RETORNO SERVIDOR VerificarVez: No Modifications
1647-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1657-RETORNO SERVIDOR VerificarStatus: No Modifications
1664-RETORNO SERVIDOR VerificarVez: No Modifications
1667-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1677-RETORNO SERVIDOR VerificarStatus: No Modifications
1684-RETORNO SERVIDOR VerificarVez: No Modifications
1687-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1697-RETORNO SERVIDOR VerificarStatus: No Modifications
1704-RETORNO SERVIDOR VerificarVez: No Modifications
1707-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1717-RETORNO SERVIDOR VerificarStatus: No Modifications
1724-RETORNO SERVIDOR VerificarVez: No Modifications
1727-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1742-RETORNO SERVIDOR ColocarPersonagem: 4,A
4,B

1748-RETORNO SERVIDOR VerificarStatus: No Modifications
1755-RETORNO SERVIDOR VerificarVez: 520
4,A
4,B

1758-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,S,B,4
JogadorUm,S,A,4

1768-RETORNO SERVIDOR VerificarStatus: No Modifications
1775-RETORNO SERVIDOR VerificarVez: No Modifications
1778-RETORNO SERVIDOR ConsultarHistorico: No Modifications
1788-RETORNO SERVIDOR VerificarStatus: No Modifications
1795-RETORNO SERVIDOR VerificarVez: No Modifications
